date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:09	2089770/2089770	---M--	200	added ('OK')	image/png	etag:W/%221fe32a-18ce9712251%22	https://www.internetodontologi.se/content/images/2024/01/image-4.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-4.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:09	146/146	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:08%20GMT	https://www.internetodontologi.se/kakkirurgi/cystor-i-mun-och-kakregionen/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/cystor-i-mun-och-kakregionen/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/cystor-i-mun-och-kakregionen/)
14:02:09	443646/443646	---M--	200	added ('OK')	image/png	etag:W/%226c4fe-18ce9716448%22	https://www.internetodontologi.se/content/images/2024/01/image-5.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-5.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:09	1682083/1682083	---M--	200	added ('OK')	image/png	etag:W/%2219aaa3-18ce971a18d%22	https://www.internetodontologi.se/content/images/2024/01/image-6.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-6.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:10	202127/202127	---M--	200	added ('OK')	image/png	etag:W/%223158f-18ce971e126%22	https://www.internetodontologi.se/content/images/2024/01/image-7.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-7.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:10	1398120/1398120	---M--	200	added ('OK')	image/png	etag:W/%22155568-18ce972e2d4%22	https://www.internetodontologi.se/content/images/2024/01/image-8.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-8.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:10	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:09%20GMT	https://www.internetodontologi.se/pedodonti/decoronering-av-ankylotisk-framtand-efter-trauma/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/decoronering-av-ankylotisk-framtand-efter-trauma/amp/index.html	(from https://www.internetodontologi.se/pedodonti/decoronering-av-ankylotisk-framtand-efter-trauma/)
14:02:10	1545746/1545746	---M--	200	added ('OK')	image/png	etag:W/%22179612-18ce97489b0%22	https://www.internetodontologi.se/content/images/2024/01/image-9.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-9.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:10	1475834/1475834	---M--	200	added ('OK')	image/png	etag:W/%221684fa-18ce974d99f%22	https://www.internetodontologi.se/content/images/2024/01/image-10.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-10.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:10	1067554/1067554	---M--	200	added ('OK')	image/png	etag:W/%22104a22-18ce97508db%22	https://www.internetodontologi.se/content/images/2024/01/image-11.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-11.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:11	1082989/1082989	---M--	200	added ('OK')	image/png	etag:W/%2210866d-18ce9754a2d%22	https://www.internetodontologi.se/content/images/2024/01/image-12.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-12.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:11	116/116	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:10%20GMT	https://www.internetodontologi.se/kakkirurgi/dental-sinuit/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/dental-sinuit/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/dental-sinuit/)
14:02:11	2733330/2733330	---M--	200	added ('OK')	image/png	etag:W/%2229b512-18ce97584ac%22	https://www.internetodontologi.se/content/images/2024/01/image-13.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-13.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:11	1254305/1254305	---M--	200	added ('OK')	image/png	etag:W/%221323a1-18ce975bc48%22	https://www.internetodontologi.se/content/images/2024/01/image-14.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-14.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:11	318746/318746	---M--	200	added ('OK')	image/png	etag:W/%224dd1a-18ce9761573%22	https://www.internetodontologi.se/content/images/2024/01/image-15.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-15.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:12	1143047/1143047	---M--	200	added ('OK')	image/png	etag:W/%22117107-18ce976c4ad%22	https://www.internetodontologi.se/content/images/2024/01/image-16.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-16.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:12	887385/887385	---M--	200	added ('OK')	image/png	etag:W/%22d8a59-18ce976fa43%22	https://www.internetodontologi.se/content/images/2024/01/image-17.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-17.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:12	928626/928626	---M--	200	added ('OK')	image/png	etag:W/%22e2b72-18ce9772f2f%22	https://www.internetodontologi.se/content/images/2024/01/image-18.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-18.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:12	15973/15973	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223e65-+nZA32agQ9pi3zbh4RsTIRRIlHI%22	https://www.internetodontologi.se/komplikationer-vid-dento-alveolar-kirurgi/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/komplikationer-vid-dento-alveolar-kirurgi/index.html	(from https://www.internetodontologi.se/kakkirurgi/dental-sinuit/)
14:02:12	569468/569468	---M--	200	added ('OK')	image/png	etag:W/%228b07c-18ce9775929%22	https://www.internetodontologi.se/content/images/2024/01/image-19.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-19.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:12	1001050/1001050	---M--	200	added ('OK')	image/png	etag:W/%22f465a-18ce9778638%22	https://www.internetodontologi.se/content/images/2024/01/image-20.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-20.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:13	621841/621841	---M--	200	added ('OK')	image/png	etag:W/%2297d11-18ce978981f%22	https://www.internetodontologi.se/content/images/2024/01/image-21.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-21.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:13	118/118	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:12%20GMT	https://www.internetodontologi.se/kakkirurgi/diskreponering/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/diskreponering/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/diskreponering/)
14:02:13	2632879/2632879	---M--	200	added ('OK')	image/png	etag:W/%22282caf-18ce978dd3a%22	https://www.internetodontologi.se/content/images/2024/01/image-22.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-22.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:13	1283298/1283298	---M--	200	added ('OK')	image/png	etag:W/%221394e2-18ce979844a%22	https://www.internetodontologi.se/content/images/2024/01/image-23.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/01/image-23.png	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:13	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:12%20GMT	https://www.internetodontologi.se/kakkirurgi/eminektomi-kirurgisk-reduktion-av-tuberculum-artikulare/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/eminektomi-kirurgisk-reduktion-av-tuberculum-artikulare/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/eminektomi-kirurgisk-reduktion-av-tuberculum-artikulare/)
14:02:13	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.1fa.delayed	(from https://www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/)
14:02:13	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:13%20GMT	https://www.internetodontologi.se/kakkirurgi/implantatkirurgiska-komplikationer/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/implantatkirurgiska-komplikationer/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/implantatkirurgiska-komplikationer/)
14:02:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:13%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/)
14:02:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:13%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/)
14:02:14	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:13%20GMT	https://www.internetodontologi.se/kakkirurgi/intraoral-vertikal-ramusosteotomi-ivro/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/intraoral-vertikal-ramusosteotomi-ivro/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/intraoral-vertikal-ramusosteotomi-ivro/)
14:02:14	102136/102136	---M--	200	added ('OK')	image/jpeg	etag:W/%2218ef8-190012afbb6%22	https://www.internetodontologi.se/content/images/2024/06/210858_sNVvceRJSn6spdBxUw8Q_MB-OMUOD-Kursbild-1.jpg	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/06/210858_sNVvceRJSn6spdBxUw8Q_MB-OMUOD-Kursbild-1.jpg	(from https://www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/)
14:02:14	122/122	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:13%20GMT	https://www.internetodontologi.se/kakkirurgi/kakledsfrakturer/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/kakledsfrakturer/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/kakledsfrakturer/)
14:02:15	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.1fe.delayed	(from https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/)
14:02:15	206/206	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:14%20GMT	https://www.internetodontologi.se/kakkirurgi/kirurgisk-frilaggning-och-extraktion-av-retinerad-horntand/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/kirurgisk-frilaggning-och-extraktion-av-retinerad-horntand/amp/index.html	(from https://www.internetodontologi.se/kakkirurgi/kirurgisk-frilaggning-och-extraktion-av-retinerad-horntand/)
14:02:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:14%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/)
14:02:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:14%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/)
14:02:15	1702718/1702718	---M--	200	added ('OK')	image/png	etag:W/%2219fb3e-190012c11ea%22	https://www.internetodontologi.se/content/images/2024/06/210858_e2MY3spRxKqhEcN4Q1oQ_EE--IOB--Kursbild.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/06/210858_e2MY3spRxKqhEcN4Q1oQ_EE--IOB--Kursbild.png	(from https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/)
14:02:16	22586/22586	---M-Z	200	added ('OK')	text/html	etag:W/%22583a-a16vZ9PdvgkmfafIGuXKWzJwAns%22	https://www.internetodontologi.se/orofacial-medicin/page/3/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/page/3/index.html	(from https://www.internetodontologi.se/orofacial-medicin/page/2/)
14:02:16	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.202.delayed	(from https://www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/)
14:02:16	192/192	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:15%20GMT	https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:15%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/)
14:02:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:15%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/)
14:02:16	1679819/1679819	---M--	200	added ('OK')	image/png	etag:W/%2219a1cb-18fcda84075%22	https://www.internetodontologi.se/content/images/2024/05/210858_urz0VTkT6QsgqyR374wU_EE-BVTSR-Kursbild.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/05/210858_urz0VTkT6QsgqyR374wU_EE-BVTSR-Kursbild.png	(from https://www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/)
14:02:17	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:16%20GMT	https://www.internetodontologi.se/kakkirurgi/oral-cancer-och-maligna-tumortecken/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/oral-cancer-och-maligna-tumortecken/index.html	(from https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/)
14:02:17	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.206.delayed	(from https://www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/)
14:02:17	152/152	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:16%20GMT	https://www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/)
14:02:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:16%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/)
14:02:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:16%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/)
14:02:17	135417/135417	---M--	200	added ('OK')	image/jpeg	etag:W/%22210f9-18fcda8e776%22	https://www.internetodontologi.se/content/images/2024/05/210858_1G54OlXgRt6bKuLV5yBu_MB-BMS-Kursbild.jpg	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/05/210858_1G54OlXgRt6bKuLV5yBu_MB-BMS-Kursbild.jpg	(from https://www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/)
14:02:18	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:17%20GMT	https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/)
14:02:18	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.20a.delayed	(from https://www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/)
14:02:18	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:17%20GMT	https://www.internetodontologi.se/cariologi/latex-i-tandvarden-risker-och-rekommendationer-2/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/cariologi/latex-i-tandvarden-risker-och-rekommendationer-2/index.html	(from https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/)
14:02:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:17%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/)
14:02:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:17%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/)
14:02:19	285283/285283	---M--	200	added ('OK')	image/png	etag:W/%2245a63-1904eadf856%22	https://www.internetodontologi.se/content/images/2024/06/unnamed-87.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/06/unnamed-87.png	(from https://www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/)
14:02:19	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:18%20GMT	https://www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/)
14:02:19	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.20e.delayed	(from https://www.internetodontologi.se/orofacial-medicin/erytema-multiforme/)
14:02:19	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:18%20GMT	https://www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/)
14:02:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:18%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/erytema-multiforme/)
14:02:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:18%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/erytema-multiforme/)
14:02:20	285283/285283	---M--	200	added ('OK')	image/png	etag:W/%2245a63-19035560b60%22	https://www.internetodontologi.se/content/images/2024/06/unnamed-16.png	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/06/unnamed-16.png	(from https://www.internetodontologi.se/orofacial-medicin/erytema-multiforme/)
14:02:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:19%20GMT	https://www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/)
14:02:20	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.212.delayed	(from https://www.internetodontologi.se/orofacial-medicin/fokalutredning/)
14:02:20	140/140	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:19%20GMT	https://www.internetodontologi.se/orofacial-medicin/erytema-multiforme/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/erytema-multiforme/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/erytema-multiforme/)
14:02:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:19%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/fokalutredning/)
14:02:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:19%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/fokalutredning/)
14:02:20	135417/135417	---M--	200	added ('OK')	image/jpeg	etag:W/%22210f9-18fcda99509%22	https://www.internetodontologi.se/content/images/2024/05/210858_1G54OlXgRt6bKuLV5yBu_MB-BMS-Kursbild-1.jpg	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/content/images/2024/05/210858_1G54OlXgRt6bKuLV5yBu_MB-BMS-Kursbild-1.jpg	(from https://www.internetodontologi.se/orofacial-medicin/fokalutredning/)
14:02:21	9/9	---M--	403	error ('Forbidden')	text/plain	date:Sat,%2013%20Jul%202024%2012:02:20%20GMT	https://www.internetodontologi.se/dyn_main.asp?page=283	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/dyn_maina5bf.asp	(from https://www.internetodontologi.se/orofacial-medicin/fokalutredning/)
14:02:21	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.217.delayed	(from https://www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/)
14:02:21	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:20%20GMT	https://www.internetodontologi.se/orofacial-medicin/fokalutredning/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/fokalutredning/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/fokalutredning/)
14:02:21	154/154	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:20%20GMT	https://www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/amp/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/amp/index.html	(from https://www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/)
14:02:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:20%20GMT	https://www.internetodontologi.se/integritetspolicy	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/integritetspolicy	(from https://www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/)
14:02:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202024%2012:02:20%20GMT	https://www.internetodontologi.se/allmanna-villkor	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/allmanna-villkor	(from https://www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/)
14:02:22	0/-1	---M--	301	error ('')			https://www.internetodontologi.se/faktablad	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/faktablad.21b.delayed	(from https://www.internetodontologi.se/orofacial-medicin/lakemedelsbiverkningar-i-munhalan/)
